"Omschrijving";"Aankomst";"St.";"Cap.";"Bruto acc.";"Aant.";"Omzet";"Inkoop acc.";"Bijk.k.";"Skipas";"Huurmat.";"Skiles";"Catering";"Vervoer";"Verz.";"Korting";"Overig";"Inkoop tot.";"Marge";"Marge %";"Betaald"
"Z12115396";04-06-2013;1;2;424,00;2;444,00;368,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;368,88;75,12;16,92;0,00
"Z12115397";04-06-2013;1;2;424,00;2;444,00;368,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;368,88;75,12;16,92;0,00
"Z12115398";01-06-2013;1;2;742,00;2;760,00;645,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;645,54;114,46;15,06;0,00
"Z12115399";01-06-2013;1;2;742,00;2;760,00;645,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;645,54;114,46;15,06;0,00
"Z12115401";02-06-2013;1;2;636,00;2;656,00;553,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;553,32;102,68;15,65;0,00
"Z12115402";04-06-2013;1;2;424,00;1;475,52;368,88;0,00;0,00;0,00;0,00;0,00;0,00;19,33;0,00;0,00;388,21;87,31;18,36;0,00
"Z12115435";03-06-2013;1;3;900,00;2;1130,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;900,00;230,00;20,35;0,00
"Z12115436";03-06-2013;1;6;1500,00;4;1880,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1500,00;380,00;20,21;0,00
"Z12115437";03-06-2013;1;6;1500,00;4;1880,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1500,00;380,00;20,21;0,00
"Z12115438";03-06-2013;1;6;1500,00;4;1880,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1500,00;380,00;20,21;0,00
"Z12115440";01-06-2013;1;4;295,00;4;342,94;236,00;0,00;0,00;0,00;0,00;0,00;0,00;17,30;0,00;0,00;253,30;89,64;26,14;0,00
"Z12115445";01-06-2013;1;6;390,00;4;410,00;312,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;312,00;98,00;23,90;0,00
"I12115446";04-05-2013;1;5;503,00;5;480,00;402,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;402,40;77,60;16,17;0,00
