"Omschrijving";"St.";"Cap.";"Bruto acc.";"Aant.";"Omzet";"Inkoop acc.";"Bijk.k.";"Skipas";"Huurmat.";"Skiles";"Catering";"Vervoer";"Verz.";"Korting";"Overig";"Inkoop tot.";"Marge";"Marge %";"Betaald"
"C11105015";1;14;1050,00;8;1450,00;945,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;945,00;505,00;34,83;0,00
"C11105016";1;8;2128,00;8;4131,25;1580,04;0,00;1631,70;0,00;0,00;0,00;0,00;161,55;0,00;0,00;3373,29;757,96;18,35;0,00
"Q11105017";1;6;2150,00;6;1892,00;1720,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1720,00;172,00;9,09;1720,00
"B11105018";1;10;2044,00;8;4084,28;1482,11;0,00;1107,00;470,63;0,00;0,00;0,00;181,82;0,00;0,00;3241,56;842,72;20,63;1482,11
"Q11105019";1;8;995,00;8;787,60;716,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;716,40;71,20;9,04;716,40
"C11105020";1;10;2356,00;9;2375,00;1884,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1884,80;490,20;20,64;0,00
"C11105021";1;15;4623,00;12;6434,95;3698,40;0,00;797,28;58,00;288,90;0,00;0,00;233,28;0,00;0,00;5075,86;1359,09;21,12;0,00
"C11105022";1;14;1900,00;11;6813,71;1615,00;0,00;1188,50;194,00;0,00;2299,25;0,00;227,26;0,00;0,00;5524,01;1289,70;18,93;0,00
"W11105023";1;12;2560,00;7;2672,50;2176,00;0,00;0,00;68,76;0,00;0,00;0,00;0,00;0,00;0,00;2244,76;427,74;16,01;2176,00
"C11105024";1;8;714,00;8;1000,00;714,00;0,00;0,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;778,00;222,00;22,20;714,00
"V11105025";1;10;4850,00;10;4365,00;3880,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3880,00;485,00;11,11;0,00
"C11105026";1;18;1920,00;13;4797,50;1468,80;0,00;2631,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4100,52;696,98;14,53;0,00
"Q11105027";1;10;3195,00;10;2811,60;2460,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2460,15;351,45;12,50;2460,15
"W11105028";1;6;840,00;4;860,00;672,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;672,00;188,00;21,86;672,00
"C11105029";1;11;2530,00;8;3420,00;2024,00;0,00;435,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2459,20;960,80;28,09;2024,00
"C11105030";1;8;2765,00;6;4125,00;1650,00;0,00;1084,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2734,50;1390,50;33,71;0,00
"C11105032";1;14;3508,00;12;6747,58;2280,20;0,00;2718,48;0,00;275,40;0,00;0,00;44,86;0,00;0,00;5318,94;1428,64;21,17;0,00
"C11105033";1;11;1206,00;8;2535,00;1025,10;0,00;0,00;565,50;0,00;0,00;0,00;0,00;0,00;0,00;1590,60;944,40;37,25;1025,10
"W11105034";1;9;1540,00;6;2056,72;1574,00;0,00;0,00;0,00;0,00;0,00;0,00;80,12;0,00;0,00;1654,12;402,60;19,57;1574,00
"C11105035";1;8;3493,00;7;5640,00;2794,40;0,00;1419,00;459,95;0,00;0,00;0,00;0,00;0,00;0,00;4673,35;966,65;17,14;0,00
"C11105036";1;12;2533,00;9;4880,50;2134,35;63,00;1626,75;119,18;0,00;0,00;0,00;0,00;0,00;0,00;3943,28;937,22;19,20;2134,35
"C11105037";1;8;910,00;5;1189,75;944,00;0,00;0,00;0,00;0,00;0,00;0,00;18,53;0,00;0,00;962,53;227,22;19,10;0,00
"C11105038";1;12;2543,00;9;6385,00;2034,40;0,00;1952,10;206,24;0,00;1170,00;0,00;0,00;0,00;0,00;5362,74;1022,26;16,01;0,00
"C11105039";1;12;2016,00;8;4305,00;2016,00;0,00;1301,40;191,25;0,00;0,00;0,00;0,00;0,00;0,00;3508,65;796,35;18,50;0,00
"C11105040";1;20;3570,00;16;4480,00;3570,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3570,00;910,00;20,31;0,00
"C11105041";1;10;2333,00;10;3980,00;1969,35;70,00;1084,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3123,85;856,15;21,51;1969,35
"C11105042";1;24;5559,00;24;9802,50;4558,38;0,00;2799,90;532,80;0,00;0,00;0,00;0,00;0,00;0,00;7891,08;1911,42;19,50;4558,38
"C11105043";1;10;2058,00;10;2319,90;1646,40;0,00;0,00;0,00;0,00;0,00;0,00;90,45;0,00;0,00;1736,85;583,05;25,13;0,00
"C11105044";1;14;3975,00;13;7083,29;3378,75;0,00;2470,00;236,00;0,00;0,00;0,00;21,74;0,00;0,00;6106,49;976,80;13,79;0,00
"B11105045";1;12;2608,00;11;5433,56;2255,05;77,00;2226,84;51,56;0,00;0,00;0,00;40,44;0,00;0,00;4650,89;782,67;14,40;2255,05
"C11105046";1;14;3929,00;10;6160,00;3339,65;0,00;1831,50;154,68;0,00;0,00;0,00;0,00;0,00;0,00;5325,83;834,17;13,54;0,00
"B11105047";1;10;2158,00;8;4116,00;1824,98;56,00;1735,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3616,18;499,82;12,14;456,24
"Q11105048";1;8;1995,00;8;1695,75;1596,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1596,00;99,75;5,88;0,00
"C11105049";1;9;2945,60;8;6280,00;2945,60;0,00;1860,00;405,72;0,00;0,00;0,00;0,00;0,00;0,00;5211,32;1068,68;17,02;0,00
"C11105050";1;8;2099,00;4;2776,31;1679,20;0,00;410,75;0,00;0,00;0,00;0,00;121,36;0,00;0,00;2211,31;565,00;20,35;0,00
"C11105051";1;10;1890,00;9;3010,00;1890,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1890,00;1120,00;37,21;0,00
"C11105052";1;6;1890,00;6;2037,55;1493,10;0,00;0,00;0,00;0,00;0,00;0,00;79,37;0,00;0,00;1572,47;465,08;22,83;0,00
"C11105053";1;18;5295,00;18;8795,00;4236,00;0,00;3059,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7295,00;1500,00;17,06;0,00
"C11105054";1;8;1349,60;7;3055,00;1349,60;0,00;792,50;103,12;0,00;0,00;0,00;0,00;0,00;0,00;2245,22;809,78;26,51;1349,60
"T11105055";1;6;483,00;5;668,40;532,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;532,00;136,40;20,41;0,00
"C11105056";1;6;2361,00;4;2480,00;2006,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2006,85;473,15;19,08;0,00
"C11105057";1;8;695,00;5;1375,00;556,00;0,00;560,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1116,70;258,30;18,79;556,00
"C11105058";1;14;2833,00;13;5993,50;2446,30;91,00;2631,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5169,02;824,48;13,76;2446,30
"C11105059";1;14;2295,00;10;3060,65;2295,00;0,00;0,00;0,00;0,00;0,00;0,00;118,04;0,00;0,00;2413,04;647,61;21,16;459,00
"C11105060";1;10;3465,00;10;5225,00;4095,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4095,00;1130,00;21,63;4095,00
"C11105061";1;18;6100,00;16;8724,50;4697,00;0,00;1992,00;44,05;0,00;0,00;0,00;0,00;0,00;0,00;6733,05;1991,45;22,83;4697,00
"C11105062";1;10;1260,00;7;2002,50;1330,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1330,00;672,50;33,58;0,00
"C11105064";1;10;3528,00;8;5757,50;3528,00;0,00;1238,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4766,92;990,58;17,21;3528,00
"C11105065";1;7;700,00;5;885,00;700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;700,00;185,00;20,90;0,00
"C11105066";1;7;700,00;7;885,00;700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;700,00;185,00;20,90;0,00
"C11105067";1;12;2680,00;12;4295,00;2345,00;0,00;1329,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3674,30;620,70;14,45;2345,00
"C11105068";1;24;3900,00;24;9320,00;3510,00;140,00;3615,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7265,00;2055,00;22,05;3510,00
"Q11105069";1;8;3190,00;8;2684,00;2440,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2440,40;243,60;9,08;0,00
"C11105070";1;4;384,00;3;1010,00;307,20;0,00;468,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;775,20;234,80;23,25;307,20
"C11105071";1;12;3900,00;12;3849,75;3198,00;0,00;0,00;0,00;0,00;0,00;0,00;18,53;0,00;0,00;3216,53;633,22;16,45;0,00
"C11105072";1;8;1380,00;7;2532,50;1173,00;0,00;968,20;33,64;0,00;0,00;0,00;0,00;0,00;0,00;2174,84;357,66;14,12;0,00
"C11105073";1;4;2235,00;3;2852,50;1788,00;0,00;560,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2348,71;503,79;17,66;0,00
"C11105074";1;12;2148,00;10;2505,00;1933,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1933,20;571,80;22,83;0,00
"C11105075";1;10;2760,00;10;2780,00;2263,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2263,20;516,80;18,59;0,00
"Q11105076";1;12;6995,00;10;6783,48;5502,00;0,00;0,00;0,00;0,00;0,00;0,00;84,82;0,00;0,00;5586,82;1196,66;17,64;5502,00
"C11105077";1;6;1470,00;4;1490,00;1205,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1205,40;284,60;19,10;0,00
"C11105078";1;9;1310,00;9;1330,00;1074,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1074,20;255,80;19,23;0,00
"Q11105079";1;10;4750,00;10;4180,00;3657,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3657,50;522,50;12,50;3657,50
"V11105080";1;8;1950,00;5;1775,00;1404,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1404,00;371,00;20,90;0,00
"T11105081";1;10;895,00;8;724,50;350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;350,00;374,50;51,69;0,00
"C11105082";1;9;2675,00;9;2695,00;2273,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2273,75;421,25;15,63;0,00
"Q11105083";1;12;2695,00;12;2134,00;1940,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1940,40;193,60;9,07;0,00
"C11105084";1;8;632,00;7;2120,00;632,00;0,00;1217,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1849,30;270,70;12,77;0,00
"C11105085";1;14;2350,00;12;5480,00;2350,00;0,00;2214,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4564,00;916,00;16,72;2350,00
"C11105086";1;8;1860,00;7;3370,00;1488,00;0,00;1260,21;122,00;0,00;0,00;0,00;0,00;0,00;0,00;2870,21;499,79;14,83;0,00
"C11105087";1;6;1295,00;4;1565,00;1165,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1165,50;399,50;25,53;1165,50
"C11105088";1;16;2350,00;16;5321,00;1997,50;0,00;2423,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4421,00;900,00;16,91;0,00
"C11105089";1;4;1255,00;4;1275,00;1004,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1004,00;271,00;21,25;1004,00
"C11105091";1;6;493,00;4;570,00;443,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;443,00;127,00;22,28;443,00
"V11105092";1;16;3395,00;16;2900,00;2308,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2308,60;591,40;20,39;2308,60
"C11105093";1;12;840,00;8;1135,00;840,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;840,00;295,00;25,99;0,00
"C11105094";1;6;539,00;4;760,00;595,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;595,00;165,00;21,71;0,00
"C11105095";1;9;3455,00;6;4425,00;2850,38;0,00;585,00;188,32;0,00;0,00;0,00;0,00;0,00;0,00;3623,70;801,30;18,11;0,00
"C11105096";1;6;2680,00;5;4187,50;2144,00;0,00;1076,77;254,79;0,00;0,00;0,00;0,00;0,00;0,00;3475,56;711,94;17,00;0,00
"B11105097";1;10;2445,00;8;4140,00;1956,00;0,00;1476,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3432,00;708,00;17,10;0,00
"C11105098";1;6;1028,30;6;1615,00;1028,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1028,30;586,70;36,33;0,00
"C11105099";1;14;3630,00;11;6675,00;3085,50;0,00;2869,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5954,85;720,15;10,79;0,00
"C11105100";1;10;3299,00;10;4680,12;2639,20;0,00;1017,00;0,00;0,00;0,00;0,00;42,19;0,00;0,00;3698,39;981,73;20,98;0,00
"C11105101";1;9;1050,00;7;1378,00;1133,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1133,00;245,00;17,78;0,00
"C11105102";1;8;2827,00;7;4072,50;2261,60;0,00;722,00;281,60;0,00;0,00;0,00;0,00;0,00;0,00;3265,20;807,30;19,82;0,00
"C11105103";1;8;1570,00;8;3762,50;1256,00;0,00;1748,00;116,90;0,00;0,00;0,00;0,00;0,00;0,00;3120,90;641,60;17,05;1256,00
"C11105104";1;4;707,00;4;735,00;707,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;707,00;28,00;3,81;0,00
"C11105105";1;4;493,50;4;747,00;493,50;112,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;605,50;141,50;18,94;0,00
"C11105106";1;12;3633,00;6;6635,00;3633,00;0,00;1306,60;210,49;0,00;0,00;0,00;0,00;0,00;0,00;5150,09;1484,91;22,38;3633,00
"C11105107";1;8;2870,00;6;4162,50;2353,40;0,00;1092,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3445,90;716,60;17,22;2353,40
"C11105108";1;9;1076,00;7;1979,00;1076,00;-102,44;0,00;297,75;0,00;0,00;0,00;0,00;0,00;0,00;1271,31;707,69;35,76;1076,00
"B11105109";1;7;1299,00;4;1880,00;1039,20;0,00;532,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1572,00;308,00;16,38;0,00
"C11105110";1;6;770,00;6;989,50;802,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;802,50;187,00;18,90;0,00
"C11105111";1;12;3950,00;8;4856,00;3160,00;0,00;0,00;0,00;608,40;0,00;0,00;0,00;0,00;0,00;3768,40;1087,60;22,40;3160,00
"C11105112";1;4;826,00;2;1273,83;594,72;0,00;352,80;104,00;0,00;0,00;0,00;49,21;0,00;0,00;1100,73;173,10;13,59;0,00
"C11105113";1;8;4170,00;5;2864,87;2752,27;0,00;0,00;0,00;0,00;0,00;0,00;35,84;0,00;0,00;2788,11;76,76;2,68;2752,27
"C11105114";1;12;685,00;12;1787,50;465,80;0,00;701,60;131,00;0,00;0,00;0,00;0,00;0,00;0,00;1298,40;489,10;27,36;0,00
"C11105115";1;6;429,00;4;860,00;291,72;0,00;362,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;654,12;205,88;23,94;0,00
"E11105116";1;12;840,00;10;1135,00;840,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;840,00;295,00;25,99;0,00
"C11105117";1;16;2895,00;12;6445,91;1325,00;0,00;2622,00;458,48;0,00;0,00;0,00;126,21;0,00;0,00;4531,69;1914,22;29,70;1325,00
"W11105119";1;4;1325,00;4;1735,19;1060,00;0,00;0,00;208,00;0,00;0,00;0,00;68,29;0,00;0,00;1336,29;398,90;22,99;1060,00
"W11105120";1;10;1595,00;10;1615,00;1355,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1355,75;259,25;16,05;1355,75
"W11105121";1;6;525,00;4;706,00;573,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;573,50;132,50;18,77;573,50
"Q11105122";1;8;3250,00;8;2762,50;2600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2600,00;162,50;5,88;0,00
"C11105123";1;6;993,00;6;1260,00;993,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;993,00;267,00;21,19;993,00
"Q11105124";1;12;5495,00;12;4670,75;4396,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4396,00;274,75;5,88;4396,00
"C11105125";1;14;6395,00;12;6860,00;3500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3500,00;3360,00;48,98;0,00
"C11105126";1;8;550,00;4;1605,00;420,75;0,00;723,00;120,32;0,00;0,00;0,00;0,00;0,00;0,00;1264,07;340,93;21,24;420,75
"C11105127";1;10;1708,00;8;3636,00;1417,40;56,00;1446,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2919,40;716,60;19,71;1417,40
"C11105128";1;9;2148,00;8;4497,50;1718,40;0,00;1063,04;458,00;463,50;0,00;0,00;0,00;0,00;0,00;3702,94;794,56;17,67;0,00
"C11105129";1;16;4990,00;15;8982,87;4241,50;0,00;2239,00;426,00;0,00;0,00;0,00;150,37;0,00;0,00;7056,87;1926,00;21,44;0,00
"E11105130";1;12;2850,00;10;4426,36;2052,00;0,00;1748,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3800,00;626,36;14,15;0,00
"C11105131";1;10;3800,00;9;6150,00;3230,00;0,00;1635,10;388,07;0,00;0,00;0,00;0,00;0,00;0,00;5253,17;896,83;14,58;3230,00
"C11105132";1;12;2289,00;8;4760,00;2289,00;0,00;1417,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3706,08;1053,92;22,14;0,00
"T11105133";1;10;4195,00;10;3795,50;3356,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3356,00;439,50;11,58;0,00
"W11105134";1;12;1545,00;9;1565,00;1313,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1313,25;251,75;16,09;1313,25
"C11105135";1;5;319,00;5;1295,00;216,92;0,00;552,80;187,00;0,00;0,00;0,00;0,00;0,00;0,00;956,72;338,28;26,12;0,00
"C11105136";1;8;1120,00;8;1395,00;1133,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1133,00;262,00;18,78;0,00
"C11105137";1;10;2222,00;8;2980,52;2222,00;0,00;0,00;0,00;0,00;0,00;0,00;116,38;0,00;0,00;2338,38;642,14;21,54;444,40
"Q11105138";1;8;3250,00;8;2860,00;2600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2600,00;260,00;9,09;0,00
"C11105139";1;16;4199,00;14;6046,00;3359,20;0,00;1356,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4715,20;1330,80;22,01;0,00
"C11105140";1;10;2156,00;9;3039,30;2233,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2233,00;806,30;26,53;0,00
"C11105141";1;8;1470,00;8;1831,00;1494,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1494,00;337,00;18,41;0,00
"C11105142";1;7;749,00;5;1250,00;569,24;0,00;399,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;968,84;281,16;22,49;569,24
"C11105143";1;14;4020,00;9;6462,50;3216,00;0,00;1672,20;460,66;0,00;0,00;0,00;0,00;0,00;0,00;5348,86;1113,64;17,23;0,00
"C11105144";1;12;2995,00;10;3020,00;2396,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2396,00;624,00;20,66;0,00
"C11105145";1;12;3395,00;7;4541,69;2444,40;0,00;738,00;275,04;0,00;0,00;0,00;145,86;0,00;0,00;3603,30;938,39;20,66;0,00
"C11105146";1;8;2030,00;7;2473,00;2015,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2015,00;458,00;18,52;2015,00
"C11105147";1;16;2150,00;13;5068,50;1827,50;0,00;2203,50;177,00;0,00;0,00;0,00;0,00;0,00;0,00;4208,00;860,50;16,98;0,00
"C11105148";1;6;740,00;6;812,22;606,80;0,00;0,00;0,00;0,00;0,00;0,00;31,28;0,00;0,00;638,08;174,14;21,44;606,80
"C11105149";1;6;770,00;6;1007,44;802,50;0,00;0,00;0,00;0,00;0,00;0,00;11,26;0,00;0,00;813,76;193,68;19,22;0,00
"W11105150";1;10;1500,00;10;2544,00;1275,00;0,00;684,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1959,00;585,00;23,00;0,00
"C11105151";1;6;795,20;5;885,00;715,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;715,68;169,32;19,13;715,68
"T11105153";1;6;854,00;5;978,50;854,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;854,00;124,50;12,72;0,00
"W11105154";1;4;643,00;4;1740,00;514,40;0,00;999,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1513,40;226,60;13,02;514,40
"W11105155";1;4;643,00;4;1947,50;514,40;0,00;999,00;158,93;0,00;0,00;0,00;0,00;0,00;0,00;1672,33;275,17;14,13;514,40
"W11105156";1;10;2995,00;8;2715,00;2350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2350,00;365,00;13,44;2350,00
"C11105157";1;6;875,00;5;1096,00;888,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;888,50;207,50;18,93;888,50
"C11105158";1;8;980,00;7;1295,74;1046,00;0,00;0,00;0,00;0,00;0,00;0,00;14,18;0,00;0,00;1060,18;235,56;18,18;1046,00
"C11105159";1;10;2450,00;8;2919,00;2369,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2369,00;550,00;18,84;2369,00
"C11105160";1;8;2513,00;8;5010,00;2513,00;0,00;1301,40;296,41;0,00;0,00;0,00;0,00;0,00;0,00;4110,81;899,19;17,95;0,00
"C11105161";1;10;4050,00;7;5410,00;3240,00;0,00;1078,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4318,00;1092,00;20,18;0,00
"W11105162";1;8;895,00;6;915,00;760,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;760,75;154,25;16,86;0,00
"C11105163";1;6;609,00;5;1109,96;623,06;0,00;0,00;261,00;0,00;0,00;0,00;0,00;0,00;0,00;884,06;225,90;20,35;623,06
"C11105165";1;9;2945,60;8;4100,00;2945,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2945,60;1154,40;28,16;0,00
"C11105166";1;8;1173,00;4;2448,00;1001,85;28,00;809,76;206,24;0,00;0,00;0,00;0,00;0,00;0,00;2045,85;402,15;16,43;1001,85
"C11105167";1;7;1050,00;7;1429,15;1094,00;0,00;0,00;0,00;0,00;0,00;0,00;55,49;0,00;0,00;1149,49;279,66;19,57;1094,00
"C11105168";1;10;1695,00;10;1927,00;1050,00;212,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1262,00;665,00;34,51;1050,00
"C11105169";1;8;560,00;5;770,00;629,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;629,00;141,00;18,31;629,00
"B11105170";1;6;1173,00;6;2974,07;1001,85;35,00;1165,50;0,00;0,00;0,00;0,00;125,04;0,00;0,00;2327,39;646,68;21,74;1001,85
"E11105171";1;6;1848,00;6;2330,00;1848,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1848,00;482,00;20,69;1848,00
"W11105172";1;18;3665,00;14;6189,21;2932,00;0,00;1523,80;461,55;0,00;0,00;0,00;19,78;0,00;0,00;4937,13;1252,08;20,23;2932,00
"C11105173";1;18;5979,00;15;10397,50;4932,68;0,00;3171,56;758,30;0,00;0,00;0,00;0,00;0,00;0,00;8862,54;1534,96;14,76;0,00
"C11105174";1;8;4195,00;8;6340,00;3356,00;0,00;1690,00;137,55;0,00;0,00;0,00;0,00;0,00;0,00;5183,55;1156,45;18,24;3356,00
"C11105175";1;10;1785,00;8;2250,00;1785,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1785,00;465,00;20,67;1785,00
"C11105176";1;10;1620,00;8;3640,00;1296,00;0,00;1481,85;260,14;0,00;0,00;0,00;0,00;0,00;0,00;3037,99;602,01;16,54;1296,00
"C11105177";1;4;420,00;4;574,00;467,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;467,00;107,00;18,64;467,00
"C11105178";1;9;1049,00;5;2070,00;839,20;0,00;871,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1710,45;359,55;17,37;0,00
"W11105179";1;12;2975,00;10;2995,00;2528,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2528,75;466,25;15,57;2528,75
"C11105180";1;12;5495,00;9;7552,35;4396,00;0,00;1107,00;312,89;0,00;0,00;0,00;246,67;0,00;0,00;6062,56;1489,79;19,73;0,00
"C11105181";1;8;0,00;1;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C11105183";1;7;1365,00;5;2033,52;1228,50;0,00;0,00;346,50;0,00;0,00;0,00;62,43;0,00;0,00;1637,43;396,09;19,48;0,00
"T11105184";1;17;4471,00;14;4443,50;3576,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3576,80;866,70;19,50;0,00
"Q11105185";1;6;895,00;6;708,40;644,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;644,40;64,00;9,03;644,40
"C11105186";1;8;2950,00;5;4462,50;2360,00;0,00;964,91;324,69;0,00;0,00;0,00;0,00;0,00;0,00;3649,60;812,90;18,22;0,00
"C11105187";1;15;1750,00;15;5350,00;1505,00;0,00;2605,50;251,79;0,00;0,00;0,00;0,00;0,00;0,00;4362,29;987,71;18,46;0,00
"C11105188";1;6;1245,00;5;1945,00;796,80;0,00;902,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1699,30;245,70;12,63;0,00
"B11105189";1;18;4576,00;15;8680,00;3660,80;0,00;2527,30;670,29;0,00;0,00;0,00;0,00;0,00;0,00;6858,39;1821,61;20,99;0,00
"C11105190";1;8;2031,00;6;2895,00;2031,00;0,00;0,00;137,52;0,00;0,00;0,00;0,00;0,00;0,00;2168,52;726,48;25,09;2031,00
"C11105191";1;10;3584,00;9;7052,50;3584,00;0,00;1512,50;524,06;0,00;0,00;0,00;0,00;0,00;0,00;5620,56;1431,94;20,30;3584,00
"C11105192";1;10;1475,00;9;2720,00;1180,00;0,00;1040,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2220,60;499,40;18,36;1180,00
"C11105193";1;6;1598,00;6;3369,50;1352,48;42,00;1301,40;206,28;0,00;0,00;0,00;0,00;0,00;0,00;2902,16;467,34;13,87;338,12
"C11105194";1;8;1724,80;7;3797,50;1724,80;0,00;1267,00;225,41;0,00;0,00;0,00;0,00;0,00;0,00;3217,21;580,29;15,28;0,00
