"Omschrijving";"Aankomst";"St.";"Cap.";"Bruto acc.";"Aant.";"Omzet";"Inkoop acc.";"Bijk.k.";"Skipas";"Huurmat.";"Skiles";"Catering";"Vervoer";"Verz.";"Korting";"Overig";"Inkoop tot.";"Marge";"Marge %";"Betaald"
"C12085084";22-12-2012;1;12;3290,00;9;6470,50;2878,75;0,00;1843,20;348,79;538,20;0,00;0,00;0,00;0,00;0,00;5608,94;861,56;13,32;0,00
"C12085086";19-01-2013;1;12;1970,00;12;2255,00;1773,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1773,00;482,00;21,37;0,00
"C12085089";26-01-2013;1;4;525,00;4;694,00;561,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;561,50;132,50;19,09;0,00
"C12085090";09-03-2013;1;14;2450,00;10;3065,00;2515,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2515,00;550,00;17,94;0,00
"C12085092";09-03-2013;1;18;5495,00;15;8795,00;4341,05;0,00;2872,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7213,55;1581,45;17,98;0,00
"C12085093";26-01-2013;1;4;525,00;3;694,00;561,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;561,50;132,50;19,09;0,00
"C12085094";09-03-2013;1;16;1622,00;10;1805,00;1622,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-129,76;0,00;1492,24;312,76;17,33;0,00
"C12085095";22-12-2012;1;4;725,00;4;1300,00;580,00;0,00;449,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1029,60;270,40;20,80;0,00
"C12085096";22-12-2012;1;4;725,00;4;1325,00;580,00;0,00;474,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1054,40;270,60;20,42;0,00
"T12085097";29-12-2012;1;6;2156,00;6;1987,60;1724,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1724,80;262,80;13,22;0,00
"T12085098";29-12-2012;1;4;1540,00;4;1421,80;1232,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1232,00;189,80;13,35;0,00
"T12085099";29-12-2012;1;4;1540,00;3;1421,80;1232,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1232,00;189,80;13,35;0,00
"T12085100";29-12-2012;1;4;1540,00;1;1421,80;1232,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1232,00;189,80;13,35;0,00
"C12085101";16-02-2013;1;24;9640,00;22;16288,00;8435,00;0,00;4042,56;1406,61;0,00;0,00;0,00;0,00;0,00;0,00;13884,17;2403,83;14,76;0,00
"C12085102";16-02-2013;1;10;2770,00;9;2790,00;2271,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2271,40;518,60;18,59;0,00
"C12085103";29-12-2012;1;8;3798,00;8;6020,00;3038,40;0,00;1568,00;323,55;0,00;0,00;0,00;0,00;0,00;0,00;4929,95;1090,05;18,11;0,00
"B12085104";30-03-2013;1;16;2750,00;16;5826,00;2255,00;0,00;2477,00;43,00;0,00;0,00;0,00;0,00;0,00;0,00;4775,00;1051,00;18,04;0,00
"C12085105";22-12-2012;1;7;925,00;5;1930,50;740,00;0,00;782,30;123,00;0,00;0,00;0,00;0,00;0,00;0,00;1645,30;285,20;14,77;0,00
"B12085106";30-03-2013;1;20;2990,00;17;6068,00;2451,80;0,00;2478,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4929,80;1138,20;18,76;0,00
"C12085107";19-01-2013;1;18;1900,00;13;3896,00;750,00;0,00;1548,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2298,00;1598,00;41,02;0,00
"C12085108";16-02-2013;1;6;1325,00;5;1345,00;1060,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1060,00;285,00;21,19;0,00
"C12085109";29-12-2012;1;12;5210,00;7;5230,00;4428,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4428,50;801,50;15,33;0,00
"C12085110";22-12-2012;1;20;2100,00;11;2330,00;2100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-168,00;0,00;1932,00;398,00;17,08;2100,00
"C12085111";29-12-2012;1;8;4170,00;8;3480,00;3333,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3333,00;147,00;4,22;0,00
"C12085112";16-03-2013;1;12;2460,00;10;4662,55;2091,00;0,00;1706,40;0,00;0,00;0,00;0,00;20,05;0,00;0,00;3817,45;845,10;18,13;0,00
"B12085113";09-03-2013;1;10;1540,00;6;1938,00;1584,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1584,00;354,00;18,27;0,00
"E12085114";16-02-2013;1;16;7595,00;16;7365,00;6000,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6000,05;1364,95;18,53;0,00
"C12085115";22-12-2012;1;11;1353,00;9;2512,50;1082,40;0,00;724,00;104,00;0,00;0,00;0,00;0,00;0,00;0,00;1910,40;602,10;23,96;0,00
"C12085116";29-12-2012;1;10;4598,00;10;4770,00;3678,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3678,40;1091,60;22,88;3678,40
"T12085117";29-12-2012;1;15;2759,00;9;2554,60;2207,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2207,20;347,40;13,60;0,00
"B12085118";02-02-2013;1;12;5100,00;12;7626,19;4080,00;0,00;1662,00;0,00;0,00;0,00;0,00;111,48;0,00;0,00;5853,48;1772,71;23,25;0,00
"B12085119";19-01-2013;1;15;1330,00;9;2585,00;957,60;0,00;912,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1870,20;714,80;27,65;0,00
"C12085120";19-01-2013;1;8;1870,00;4;2016,24;1533,40;0,00;0,00;0,00;0,00;0,00;0,00;84,14;0,00;0,00;1617,54;398,70;19,77;0,00
"C12085121";09-02-2013;1;16;8395,00;15;11575,00;6632,05;0,00;0,00;0,00;0,00;2526,30;0,00;0,00;0,00;0,00;9158,35;2416,65;20,88;0,00
"C12085122";05-01-2013;1;10;1861,00;7;4458,89;1488,80;0,00;1423,45;464,12;0,00;0,00;0,00;186,89;0,00;0,00;3563,26;895,63;20,09;0,00
"C12085123";02-03-2013;1;12;3801,00;8;5356,00;3176,07;56,00;1443,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4675,91;680,09;12,70;794,02
"C12085124";26-01-2013;1;12;4350,00;12;7723,00;3480,00;0,00;1974,00;292,20;0,00;0,00;0,00;148,75;0,00;0,00;5894,95;1828,05;23,67;0,00
"T12085125";09-02-2013;1;24;4257,00;21;5676,40;3405,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3405,60;2270,80;40,00;0,00
"C12085126";26-01-2013;1;10;2200,00;10;2220,00;1804,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1804,00;416,00;18,74;0,00
"C12085128";16-03-2013;1;16;2320,00;12;3872,00;1902,40;0,00;1161,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3063,40;808,60;20,88;0,00
"Q12085129";19-01-2013;1;16;3495,00;14;3075,60;2761,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2761,05;314,55;10,23;0,00
"C12085130";02-02-2013;1;12;2096,00;9;4278,32;1676,80;0,00;1868,76;0,00;0,00;0,00;0,00;26,95;0,00;0,00;3572,51;705,81;16,50;0,00
"C12085131";12-01-2013;1;17;3600,00;17;5022,25;3240,00;0,00;0,00;667,50;0,00;0,00;0,00;18,53;0,00;0,00;3926,03;1096,22;21,83;0,00
"C12085132";22-12-2012;1;10;2642,00;9;2660,00;2245,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2245,70;414,30;15,58;0,00
"B12085133";29-12-2012;1;4;740,00;4;1601,01;532,80;0,00;564,40;130,00;0,00;0,00;0,00;74,67;0,00;0,00;1301,87;299,14;18,68;0,00
"C12085134";30-03-2013;1;22;4840,00;19;6837,50;4114,00;0,00;1646,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5760,40;1077,10;15,75;0,00
"Q12085135";05-01-2013;1;10;1995,00;10;1695,75;1576,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1576,05;119,70;7,06;0,00
"C12085136";02-02-2013;1;16;4699,00;16;10124,50;3759,20;0,00;2582,00;0,00;0,00;1941,30;0,00;0,00;0,00;0,00;8282,50;1842,00;18,19;0,00
"C12085137";22-12-2012;1;8;2100,00;6;2529,00;2054,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2054,00;475,00;18,78;0,00
"C12085139";16-02-2013;1;10;2299,00;8;3646,00;1839,20;0,00;1208,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3047,70;598,30;16,41;0,00
"C12085140";29-12-2012;1;12;3200,00;9;6810,00;3370,00;0,00;1748,00;260,23;0,00;0,00;0,00;0,00;0,00;0,00;5378,23;1431,77;21,02;0,00
"C12085142";09-02-2013;1;6;1218,00;4;2195,00;876,96;0,00;499,20;278,00;0,00;0,00;0,00;0,00;0,00;0,00;1654,16;540,84;24,64;0,00
"V12085143";02-02-2013;1;16;4995,00;14;4245,75;3946,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3946,05;299,70;7,06;0,00
"C12085144";29-12-2012;1;18;4895,00;16;4715,00;3500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3500,00;1215,00;25,77;3500,00
"C12085145";23-02-2013;1;22;2795,00;16;3373,49;3019,00;0,00;0,00;0,00;0,00;0,00;0,00;39,40;-223,60;0,00;2834,80;538,69;15,97;0,00
"C12085146";30-03-2013;1;14;2495,00;11;2682,17;750,00;0,00;0,00;0,00;0,00;0,00;0,00;112,16;0,00;0,00;862,16;1820,01;67,86;0,00
"C12085147";23-02-2013;1;8;1470,00;6;1824,00;1487,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1487,00;337,00;18,48;0,00
"C12085148";23-02-2013;1;8;1645,00;5;1802,50;1316,00;0,00;0,00;0,00;0,00;0,00;0,00;92,26;0,00;0,00;1408,26;394,24;21,87;0,00
"C12085150";26-01-2013;1;14;2780,00;12;4940,00;2363,00;0,00;1815,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4178,00;762,00;15,43;0,00
"T12085151";22-12-2012;1;4;2254,00;2;1883,00;1622,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1622,88;260,12;13,81;0,00
"C12085152";29-12-2012;1;12;4390,00;12;8330,00;3841,25;0,00;2182,44;382,35;868,50;0,00;0,00;0,00;0,00;0,00;7274,54;1055,46;12,67;0,00
"C12085154";02-02-2013;1;10;2195,00;7;2403,00;1500,00;188,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1688,00;715,00;29,75;0,00
"C12085155";16-02-2013;1;6;865,00;5;1470,00;553,60;0,00;702,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1255,60;214,40;14,59;0,00
"C12085157";02-02-2013;1;10;2072,00;6;3200,00;1657,60;0,00;981,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2638,96;561,04;17,53;0,00
"C12085158";03-02-2013;1;10;3495,00;7;4630,00;2761,05;0,00;957,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3718,55;911,45;19,69;0,00
"B12085159";22-12-2012;1;4;954,00;4;1947,50;763,20;64,00;658,00;88,00;0,00;0,00;0,00;0,00;0,00;0,00;1573,20;374,30;19,22;0,00
"B12085160";30-03-2013;1;6;805,00;5;1499,50;844,00;0,00;0,00;358,00;0,00;0,00;0,00;0,00;0,00;0,00;1202,00;297,50;19,84;0,00
"C12085161";05-01-2013;1;10;1750,00;5;1781,83;550,00;0,00;0,00;0,00;0,00;0,00;0,00;74,28;0,00;0,00;624,28;1157,55;64,96;0,00
"C12085162";16-02-2013;1;18;4150,00;12;6887,50;4150,00;0,00;2009,00;0,00;0,00;0,00;0,00;0,00;-332,00;0,00;5827,00;1060,50;15,40;0,00
"B12085163";22-12-2012;1;24;2240,00;18;2690,87;2240,00;0,00;0,00;0,00;0,00;0,00;0,00;142,13;-179,20;0,00;2202,93;487,94;18,13;2240,00
"C12085164";22-12-2012;1;15;1950,00;12;2165,00;1950,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-156,00;0,00;1794,00;371,00;17,14;0,00
"B12085165";29-12-2012;1;8;2530,00;7;3420,00;2024,00;0,00;693,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2717,00;703,00;20,56;0,00
"C12085166";19-01-2013;1;11;1600,00;10;1620,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;900,00;720,00;44,44;0,00
"C12085167";09-03-2013;1;10;2695,00;8;2927,00;1800,00;222,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2022,00;905,00;30,92;0,00
"B12085168";02-02-2013;1;10;1773,00;8;3733,88;1152,45;0,00;1705,20;0,00;0,00;0,00;0,00;20,95;0,00;0,00;2878,60;855,28;22,91;0,00
"C12085169";23-02-2013;1;8;0,00;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C12085170";23-02-2013;1;6;1400,00;5;1916,00;1366,00;0,00;0,00;176,00;0,00;0,00;0,00;0,00;0,00;0,00;1542,00;374,00;19,52;0,00
"C12085171";02-03-2013;1;12;2190,00;9;2505,00;1971,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1971,00;534,00;21,32;0,00
"C12085172";02-02-2013;1;10;2630,00;9;5209,21;2301,25;0,00;1918,35;0,00;0,00;0,00;0,00;257,48;0,00;0,00;4477,08;732,13;14,05;0,00
"C12085173";16-02-2013;1;20;3990,00;20;4410,00;3990,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-319,20;0,00;3670,80;739,20;16,76;0,00
"C12085174";22-12-2012;1;6;3157,00;4;3860,00;2273,04;0,00;734,50;118,84;0,00;0,00;0,00;0,00;0,00;0,00;3126,38;733,62;19,01;0,00
"T12085175";02-02-2013;1;6;1112,00;3;1019,00;889,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;889,60;129,40;12,70;0,00
"C12085176";30-03-2013;1;10;2400,00;9;2420,00;1920,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1920,00;500,00;20,66;0,00
"C12085177";23-02-2013;1;8;2850,00;5;4497,50;1852,50;0,00;1274,97;203,61;0,00;0,00;0,00;0,00;0,00;0,00;3331,08;1166,42;25,93;0,00
"T12085179";09-02-2013;1;10;2215,50;10;3012,50;2214,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2214,80;797,70;26,48;0,00
"B12085180";13-01-2013;1;10;2495,00;4;3966,10;1971,05;0,00;1056,00;0,00;0,00;0,00;0,00;166,16;0,00;0,00;3193,21;772,89;19,49;0,00
"Q12085181";09-03-2013;1;8;1220,00;8;1500,75;1365,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1365,00;135,75;9,05;0,00
"C12085182";02-03-2013;1;4;1442,00;3;855,00;677,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;677,28;177,72;20,79;0,00
"C12085184";02-03-2013;1;8;1695,00;6;1820,45;1356,00;0,00;0,00;0,00;0,00;0,00;0,00;69,97;0,00;0,00;1425,97;394,48;21,67;0,00
"C12085185";22-12-2012;1;6;615,00;6;1965,00;393,60;0,00;833,00;290,00;0,00;0,00;0,00;0,00;0,00;0,00;1516,60;448,40;22,82;0,00
"C12085186";22-12-2012;1;6;615,00;5;1732,50;393,60;0,00;707,20;231,00;0,00;0,00;0,00;0,00;0,00;0,00;1331,80;400,70;23,13;0,00
"C12085187";26-01-2013;1;8;2500,00;6;2421,13;1912,50;0,00;0,00;0,00;0,00;0,00;0,00;101,18;0,00;0,00;2013,68;407,45;16,83;0,00
"C12085188";26-01-2013;1;11;1750,00;8;1770,00;1050,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1050,00;720,00;40,68;0,00
"C12085189";16-02-2013;1;10;1771,70;9;3182,96;1901,20;0,00;0,00;0,00;0,00;0,00;0,00;133,22;0,00;0,00;2034,42;1148,54;36,08;0,00
"C12085190";16-03-2013;1;20;2650,00;17;6514,00;2173,00;0,00;3289,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5462,50;1051,50;16,14;0,00
"C12085191";23-03-2013;1;12;2310,00;8;2330,00;1963,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1963,50;366,50;15,73;0,00
"C12085192";22-12-2012;1;6;677,80;4;915,00;727,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;727,80;187,20;20,46;0,00
"C12085193";16-02-2013;1;16;3640,00;9;4163,60;3778,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-291,20;0,00;3487,40;676,20;16,24;0,00
"B12085194";02-02-2013;1;14;2550,00;14;8350,00;2167,50;0,00;2541,00;0,00;0,00;2331,00;0,00;0,00;0,00;0,00;7039,50;1310,50;15,69;0,00
"C12085195";09-03-2013;1;6;535,50;3;575,00;444,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;444,46;130,54;22,70;0,00
"C12085196";19-01-2013;1;10;2095,00;10;3437,45;1300,00;222,00;0,00;648,00;0,00;0,00;0,00;186,20;0,00;0,00;2356,20;1081,25;31,46;0,00
"C12085197";16-02-2013;1;18;3050,00;18;3375,00;3050,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-244,00;0,00;2806,00;569,00;16,86;0,00
"C12085198";23-12-2012;1;18;3175,00;7;3515,00;3175,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-254,00;0,00;2921,00;594,00;16,90;3175,00
"T12085199";22-12-2012;1;12;3393,00;10;4090,50;3393,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3393,00;697,50;17,05;0,00
"T12085200";22-12-2012;1;12;3200,00;7;3941,00;3370,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3370,00;571,00;14,49;0,00
"C12085201";12-01-2013;1;10;1050,00;9;1430,47;1119,00;0,00;0,00;0,00;0,00;0,00;0,00;43,28;0,00;0,00;1162,28;268,19;18,75;0,00
"C12085202";09-02-2013;1;6;546,00;6;1327,50;518,70;56,00;0,00;353,00;0,00;0,00;0,00;0,00;0,00;0,00;927,70;399,80;30,12;0,00
"C12085203";16-02-2013;1;6;1813,00;3;1430,21;1058,79;0,00;0,00;0,00;0,00;0,00;0,00;59,49;0,00;0,00;1118,28;311,93;21,81;0,00
"C12085204";16-02-2013;1;6;1813,00;4;1430,21;1058,79;0,00;0,00;0,00;0,00;0,00;0,00;59,49;0,00;0,00;1118,28;311,93;21,81;0,00
"Q12085205";12-01-2013;1;18;3595,00;18;3235,50;2840,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2840,05;395,45;12,22;0,00
"T12085206";22-12-2012;1;8;1652,00;5;1878,50;1652,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1652,00;226,50;12,06;0,00
"T12085209";09-02-2013;1;12;4980,00;11;7475,00;4233,00;0,00;0,00;0,00;0,00;1630,80;0,00;0,00;0,00;0,00;5863,80;1611,20;21,55;0,00
"C12085210";02-03-2013;1;4;595,00;2;1014,00;624,50;0,00;0,00;189,00;0,00;0,00;0,00;0,00;0,00;0,00;813,50;200,50;19,77;0,00
"C12085211";12-01-2013;1;8;685,00;6;2625,00;830,00;0,00;1356,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2186,00;439,00;16,72;0,00
"C12085212";09-02-2013;1;10;2795,00;8;4824,89;2236,00;0,00;1471,00;0,00;0,00;0,00;0,00;202,29;0,00;0,00;3909,29;915,60;18,98;0,00
"C12085213";22-12-2012;1;8;2688,00;8;2780,00;2150,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2150,40;629,60;22,65;0,00
"B12085214";02-03-2013;1;15;1555,00;8;1873,98;1555,00;0,00;0,00;0,00;0,00;0,00;0,00;98,70;-124,40;0,00;1529,30;344,68;18,39;0,00
"C12085215";16-02-2013;1;20;4990,00;17;8495,00;4091,80;0,00;3045,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7136,80;1358,20;15,99;0,00
"C12085216";29-12-2012;1;12;2499,00;10;5035,74;1899,24;0,00;1982,20;351,65;0,00;0,00;0,00;39,32;0,00;0,00;4272,41;763,33;15,16;0,00
"C12085217";16-02-2013;1;5;1460,00;4;1605,00;1284,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1284,80;320,20;19,95;449,68
"C12085218";16-02-2013;1;5;1460,00;4;1605,00;1284,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1284,80;320,20;19,95;449,68
"C12085221";29-12-2012;1;4;822,00;4;1035,00;657,60;0,00;0,00;89,28;0,00;0,00;0,00;0,00;0,00;0,00;746,88;288,12;27,84;0,00
"C12085222";29-12-2012;1;4;822,00;4;987,50;657,60;0,00;0,00;55,64;0,00;0,00;0,00;0,00;0,00;0,00;713,24;274,26;27,77;0,00
"C12085223";05-01-2013;1;4;0,00;1;511,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;511,00;100,00;0,00
"C12085224";23-02-2013;1;16;2090,00;8;2320,00;2090,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-167,20;0,00;1922,80;397,20;17,12;0,00
"C12085225";09-02-2013;1;7;1540,00;7;2015,00;1386,00;252,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1638,00;377,00;18,71;0,00
"C12085226";29-12-2012;1;5;1250,20;5;1978,97;1250,20;0,00;0,00;176,00;0,00;0,00;0,00;68,90;0,00;0,00;1495,10;483,87;24,45;0,00
"B12085227";09-02-2013;1;14;2730,00;14;6566,61;2320,50;0,00;2541,00;0,00;0,00;0,00;0,00;314,83;0,00;0,00;5176,33;1390,28;21,17;0,00
"C12085228";29-12-2012;1;11;1939,00;9;4075,00;1551,20;0,00;1263,60;517,00;0,00;0,00;0,00;0,00;0,00;0,00;3331,80;743,20;18,24;0,00
"C12085229";29-12-2012;1;12;4233,00;10;6990,00;3386,40;0,00;2352,00;99,30;0,00;0,00;0,00;0,00;0,00;0,00;5837,70;1152,30;16,48;0,00
"B12085230";29-12-2012;1;8;2222,00;7;4027,37;1777,60;0,00;970,50;343,80;0,00;0,00;0,00;168,74;0,00;0,00;3260,64;766,73;19,04;0,00
"C12085231";10-03-2013;1;18;2644,00;10;3378,67;2644,00;0,00;0,00;308,00;0,00;0,00;0,00;24,24;-211,52;0,00;2764,72;613,95;18,17;0,00
"C12085232";29-12-2012;1;10;4781,00;9;6972,50;3824,80;0,00;2116,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5941,60;1030,90;14,79;0,00
"C12085233";12-01-2013;1;8;2490,00;6;3965,00;1992,00;0,00;1220,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3212,10;752,90;18,99;0,00
"C12085234";29-12-2012;1;15;4995,00;13;5851,35;3500,00;0,00;0,00;557,70;0,00;0,00;0,00;183,85;0,00;0,00;4241,55;1609,80;27,51;0,00
"C12085235";29-12-2012;1;4;1080,10;4;1814,60;1080,10;0,00;0,00;264,00;0,00;0,00;0,00;31,70;0,00;0,00;1375,80;438,80;24,18;0,00
"C12085236";16-02-2013;1;8;1299,00;8;1450,00;1195,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1195,08;254,92;17,58;0,00
"C12085237";29-12-2012;1;10;3875,00;8;5105,00;3100,00;0,00;1143,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4243,16;861,84;16,88;0,00
"C12095001";29-12-2012;1;8;3480,00;6;3560,00;2784,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2784,00;776,00;21,80;0,00
"C12095002";22-12-2012;1;6;670,00;5;1470,00;536,00;0,00;627,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1163,00;307,00;20,88;0,00
"W12095003";22-12-2012;1;6;520,00;4;1155,00;332,80;0,00;449,60;101,00;0,00;0,00;0,00;0,00;0,00;0,00;883,40;271,60;23,52;0,00
"C12095004";16-02-2013;1;15;2360,00;12;2788,72;2360,00;0,00;0,00;0,00;0,00;0,00;0,00;116,64;-188,80;0,00;2287,84;500,88;17,96;0,00
"C12095005";02-02-2013;1;11;2150,00;11;2350,05;1300,00;0,00;0,00;0,00;0,00;0,00;0,00;124,01;0,00;0,00;1424,01;926,04;39,41;0,00
"C12095006";26-01-2013;1;12;3700,00;5;5598,00;1650,00;0,00;1540,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3190,00;2408,00;43,02;0,00
"C12095007";09-02-2013;1;16;5140,00;14;5160,00;4214,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4214,80;945,20;18,32;0,00
"C12095008";23-02-2013;1;10;4400,00;10;6320,00;3850,00;0,00;1804,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5654,80;665,20;10,53;0,00
"C12095009";29-12-2012;1;6;1442,00;6;2000,00;1442,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1442,00;558,00;27,90;0,00
"C12095010";22-12-2012;1;6;1148,00;4;1262,64;918,40;0,00;0,00;0,00;0,00;0,00;0,00;66,20;0,00;0,00;984,60;278,04;22,02;0,00
"C12095011";29-12-2012;1;10;2329,00;7;3510,00;1770,04;0,00;1261,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3031,24;478,76;13,64;0,00
"B12095012";12-01-2013;1;8;1595,00;6;2915,00;1260,05;0,00;1130,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2390,05;524,95;18,01;0,00
"B12095013";09-02-2013;1;6;896,00;6;1245,00;896,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;896,00;349,00;28,03;0,00
"C12095014";16-02-2013;1;10;2142,00;8;2985,84;2142,00;0,00;0,00;0,00;0,00;0,00;0,00;124,93;0,00;0,00;2266,93;718,91;24,08;0,00
"Q12095015";29-12-2012;1;8;2215,00;8;2697,00;2360,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2360,00;337,00;12,50;0,00
"C12095016";29-12-2012;1;6;1270,50;5;1335,00;1054,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1054,52;280,48;21,01;0,00
"C12095017";29-12-2012;1;8;3245,00;8;3080,00;2154,68;0,00;0,00;277,75;0,00;0,00;0,00;0,00;0,00;0,00;2432,43;647,57;21,03;0,00
"C12095018";22-12-2012;1;6;875,00;4;1590,00;630,00;0,00;412,26;198,00;0,00;0,00;0,00;0,00;0,00;0,00;1240,26;349,74;22,00;0,00
"B12095019";02-02-2013;1;8;1760,00;8;3340,00;1540,00;0,00;1308,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2848,48;491,52;14,72;0,00
"C12095020";29-12-2012;1;8;2215,00;5;4762,50;2360,00;0,00;1112,50;309,40;0,00;0,00;0,00;0,00;0,00;0,00;3781,90;980,60;20,59;0,00
"C12095021";15-12-2012;1;14;2052,00;12;5159,00;1737,63;84,00;2181,24;348,01;0,00;0,00;0,00;0,00;0,00;0,00;4350,88;808,12;15,66;434,41
